# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 3008, i.e. number of multipoles equal to 3007
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
 2718       5.288041069814e+01       1.267733544687e+00       0.000000000000e+00      -2.542904432319e+00       6.529583725482e-10       1.493157639549e-07       2.921575168903e-09 
 2719       5.272817877850e+01       1.262320458917e+00       0.000000000000e+00      -2.501754119823e+00       6.521612785444e-10       1.488146611243e-07       3.046201516520e-09 
 2720       5.257423468745e+01       1.257114824688e+00       0.000000000000e+00      -2.460801192108e+00       6.513651420150e-10       1.483220416532e-07       3.167459503485e-09 
 2721       5.241859717506e+01       1.252117031988e+00       0.000000000000e+00      -2.420060043210e+00       6.505699607806e-10       1.478380390389e-07       3.285368400324e-09 
 2722       5.226128505403e+01       1.247327470912e+00       0.000000000000e+00      -2.379545108321e+00       6.497757326042e-10       1.473627872779e-07       3.399947596811e-09 
 2723       5.210231719971e+01       1.242746531669e+00       0.000000000000e+00      -2.339270863831e+00       6.489824551915e-10       1.468964208668e-07       3.511216602209e-09 
 2724       5.194171255020e+01       1.238374604571e+00       0.000000000000e+00      -2.299251827361e+00       6.481901261901e-10       1.464390748035e-07       3.619195045514e-09 
 2725       5.177949010639e+01       1.234212080042e+00       0.000000000000e+00      -2.259502557802e+00       6.473987431895e-10       1.459908845876e-07       3.723902675692e-09 
 2726       5.161566893201e+01       1.230259348612e+00       0.000000000000e+00      -2.220037655354e+00       6.466083037210e-10       1.455519862216e-07       3.825359361923e-09 
 2727       5.145026815372e+01       1.226516800919e+00       0.000000000000e+00      -2.180871761560e+00       6.458188052575e-10       1.451225162115e-07       3.923585093840e-09 
 2728       5.128330970129e+01       1.222984388054e+00       0.000000000000e+00      -2.142018272889e+00       6.450302455692e-10       1.447024558994e-07       4.018619819558e-09 
 2729       5.111482654427e+01       1.219660300006e+00       0.000000000000e+00      -2.103485473848e+00       6.442426237973e-10       1.442911630887e-07       4.110583133832e-09 
 2730       5.094485449967e+01       1.216542280122e+00       0.000000000000e+00      -2.065280383186e+00       6.434559393916e-10       1.438878366499e-07       4.199615070847e-09 
 2731       5.077342949594e+01       1.213628064110e+00       0.000000000000e+00      -2.027410038482e+00       6.426701917550e-10       1.434916718412e-07       4.285856311228e-09 
 2732       5.060058757303e+01       1.210915380030e+00       0.000000000000e+00      -1.989881496160e+00       6.418853802436e-10       1.431018603010e-07       4.369448183240e-09 
 2733       5.042636488256e+01       1.208401948291e+00       0.000000000000e+00      -1.952701831509e+00       6.411015041663e-10       1.427175900418e-07       4.450532663995e-09 
 2734       5.025079768785e+01       1.206085481639e+00       0.000000000000e+00      -1.915878138697e+00       6.403185627845e-10       1.423380454432e-07       4.529252380653e-09 
 2735       5.007392236410e+01       1.203963685153e+00       0.000000000000e+00      -1.879417530789e+00       6.395365553122e-10       1.419624072453e-07       4.605750611630e-09 
 2736       4.989577539842e+01       1.202034256237e+00       0.000000000000e+00      -1.843327139762e+00       6.387554809158e-10       1.415898525422e-07       4.680171287805e-09 
 2737       4.971639338999e+01       1.200294884611e+00       0.000000000000e+00      -1.807614116525e+00       6.379753387136e-10       1.412195547749e-07       4.752658993724e-09 
 2738       4.953581305014e+01       1.198743252306e+00       0.000000000000e+00      -1.772285630932e+00       6.371961277758e-10       1.408506837250e-07       4.823358968812e-09 
 2739       4.935407120244e+01       1.197377033655e+00       0.000000000000e+00      -1.737348871802e+00       6.364178471246e-10       1.404824055077e-07       4.892417108578e-09 
 2740       4.917120478285e+01       1.196193895287e+00       0.000000000000e+00      -1.702811046933e+00       6.356404957335e-10       1.401138825652e-07       4.959979965831e-09 
 2741       4.898725083977e+01       1.195191496117e+00       0.000000000000e+00      -1.668679383119e+00       6.348640725273e-10       1.397442736602e-07       5.026194751884e-09 
 2742       4.880224653417e+01       1.194367487344e+00       0.000000000000e+00      -1.634961126169e+00       6.340885763822e-10       1.393727338687e-07       5.091209337770e-09 
 2743       4.861622913970e+01       1.193719512439e+00       0.000000000000e+00      -1.601663540920e+00       6.333140061252e-10       1.389984145738e-07       5.155172255453e-09 
 2744       4.842923604278e+01       1.193245207136e+00       0.000000000000e+00      -1.568793911258e+00       6.325403605342e-10       1.386204634583e-07       5.218232699043e-09 
 2745       4.824130474272e+01       1.192942199434e+00       0.000000000000e+00      -1.536359540130e+00       6.317676383376e-10       1.382380244989e-07       5.280540526009e-09 
 2746       4.805247285179e+01       1.192808109577e+00       0.000000000000e+00      -1.504367749566e+00       6.309958382142e-10       1.378502379585e-07       5.342246258394e-09 
 2747       4.786277809538e+01       1.192840550059e+00       0.000000000000e+00      -1.472825880690e+00       6.302249587933e-10       1.374562403801e-07       5.403501084033e-09 
 2748       4.767225831205e+01       1.193037125605e+00       0.000000000000e+00      -1.441741293741e+00       6.294549986538e-10       1.370551645799e-07       5.464456857769e-09 
 2749       4.748095145364e+01       1.193395433175e+00       0.000000000000e+00      -1.411121368087e+00       6.286859563247e-10       1.366461396402e-07       5.525266102670e-09 
 2750       4.728889558542e+01       1.193913061948e+00       0.000000000000e+00      -1.380973502244e+00       6.279178302847e-10       1.362282909031e-07       5.586082011249e-09 
 2751       4.709612888615e+01       1.194587593319e+00       0.000000000000e+00      -1.351305113891e+00       6.271506189619e-10       1.358007399636e-07       5.647058446684e-09 
 2752       4.690268964819e+01       1.195416600889e+00       0.000000000000e+00      -1.322123639887e+00       6.263843207337e-10       1.353626046626e-07       5.708349944037e-09 
 2753       4.670861627761e+01       1.196397650463e+00       0.000000000000e+00      -1.293436536288e+00       6.256189339264e-10       1.349129990805e-07       5.770111711478e-09 
 2754       4.651394729430e+01       1.197528300034e+00       0.000000000000e+00      -1.265251278362e+00       6.248544568154e-10       1.344510335302e-07       5.832499631506e-09 
 2755       4.631872133207e+01       1.198806099786e+00       0.000000000000e+00      -1.237575360611e+00       6.240908876248e-10       1.339758145501e-07       5.895670262171e-09 
 2756       4.612297713875e+01       1.200228592077e+00       0.000000000000e+00      -1.210416296779e+00       6.233282245272e-10       1.334864448978e-07       5.959780838301e-09 
 2757       4.592675357629e+01       1.201793311438e+00       0.000000000000e+00      -1.183781619877e+00       6.225664656433e-10       1.329820235429e-07       6.024989272723e-09 
 2758       4.573008962086e+01       1.203497784564e+00       0.000000000000e+00      -1.157678882196e+00       6.218056090422e-10       1.324616456604e-07       6.091454157495e-09 
 2759       4.553302436299e+01       1.205339530306e+00       0.000000000000e+00      -1.132115655321e+00       6.210456527408e-10       1.319244026240e-07       6.159334765127e-09 
 2760       4.533559700763e+01       1.207316059664e+00       0.000000000000e+00      -1.107099530154e+00       6.202865947038e-10       1.313693819988e-07       6.228791049811e-09 
 2761       4.513784687426e+01       1.209424875780e+00       0.000000000000e+00      -1.082638116926e+00       6.195284328435e-10       1.307956675351e-07       6.299983648650e-09 
 2762       4.493981339703e+01       1.211663473931e+00       0.000000000000e+00      -1.058739045214e+00       6.187711650192e-10       1.302023391613e-07       6.373073882888e-09 
 2763       4.474153612482e+01       1.214029341519e+00       0.000000000000e+00      -1.035409963960e+00       6.180147890379e-10       1.295884729767e-07       6.448223759138e-09 
 2764       4.454305472137e+01       1.216519958070e+00       0.000000000000e+00      -1.012658541485e+00       6.172593026531e-10       1.289531412456e-07       6.525595970615e-09 
 2765       4.434440896536e+01       1.219132795220e+00       0.000000000000e+00      -9.904924655081e-01       6.165047035654e-10       1.282954123894e-07       6.605353898370e-09 
 2766       4.414563875055e+01       1.221865316709e+00       0.000000000000e+00      -9.689194431611e-01       6.157509894217e-10       1.276143509807e-07       6.687661612519e-09 
 2767       4.394678285794e+01       1.224714866777e+00       0.000000000000e+00      -9.479456489429e-01       6.149981582535e-10       1.269093817763e-07       6.772636316899e-09 
 2768       4.374787526499e+01       1.227678334709e+00       0.000000000000e+00      -9.275710595683e-01       6.142462097959e-10       1.261813849913e-07       6.860205268009e-09 
 2769       4.354894881709e+01       1.230752488498e+00       0.000000000000e+00      -9.077940944607e-01       6.134951441820e-10       1.254316097040e-07       6.950247722979e-09 
 2770       4.335003645377e+01       1.233934086272e+00       0.000000000000e+00      -8.886131655656e-01       6.127449615058e-10       1.246613106146e-07       7.042642392127e-09 
 2771       4.315117120878e+01       1.237219876290e+00       0.000000000000e+00      -8.700266773431e-01       6.119956618225e-10       1.238717480552e-07       7.137267437955e-09 
 2772       4.295238621022e+01       1.240606596932e+00       0.000000000000e+00      -8.520330267601e-01       6.112472451476e-10       1.230641880003e-07       7.234000474146e-09 
 2773       4.275371468056e+01       1.244090976684e+00       0.000000000000e+00      -8.346306032826e-01       6.104997114577e-10       1.222399020768e-07       7.332718564565e-09 
 2774       4.255518993675e+01       1.247669734137e+00       0.000000000000e+00      -8.178177888686e-01       6.097530606894e-10       1.214001675746e-07       7.433298222250e-09 
 2775       4.235684539035e+01       1.251339577974e+00       0.000000000000e+00      -8.015929579597e-01       6.090072927398e-10       1.205462674567e-07       7.535615408416e-09 
 2776       4.215871454753e+01       1.255097206959e+00       0.000000000000e+00      -7.859544774741e-01       6.082624074661e-10       1.196794903696e-07       7.639545531443e-09 
 2777       4.196083100922e+01       1.258939309934e+00       0.000000000000e+00      -7.709007067984e-01       6.075184046853e-10       1.188011306535e-07       7.744963445873e-09 
 2778       4.176322847118e+01       1.262862565802e+00       0.000000000000e+00      -7.564299977805e-01       6.067752841744e-10       1.179124883530e-07       7.851743451406e-09 
 2779       4.156594072406e+01       1.266863643525e+00       0.000000000000e+00      -7.425406947216e-01       6.060330456700e-10       1.170148692267e-07       7.959759291891e-09 
 2780       4.136900165352e+01       1.270939202111e+00       0.000000000000e+00      -7.292311343688e-01       6.052916888681e-10       1.161095847583e-07       8.068884154319e-09 
 2781       4.117244524029e+01       1.275085890607e+00       0.000000000000e+00      -7.164996459072e-01       6.045512134240e-10       1.151979521666e-07       8.178990667813e-09 
 2782       4.097630556025e+01       1.279300348088e+00       0.000000000000e+00      -7.043445509523e-01       6.038116189523e-10       1.142812944158e-07       8.289950902624e-09 
 2783       4.078061678455e+01       1.283579203648e+00       0.000000000000e+00      -6.927641635427e-01       6.030729050266e-10       1.133609402260e-07       8.401636369113e-09 
 2784       4.058541317966e+01       1.287919076395e+00       0.000000000000e+00      -6.817567901321e-01       6.023350711793e-10       1.124382240834e-07       8.513918016748e-09 
 2785       4.039072910746e+01       1.292316575434e+00       0.000000000000e+00      -6.713207295817e-01       6.015981169014e-10       1.115144862509e-07       8.626666233090e-09 
