# total lensed [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2508, i.e. number of multipoles equal to 2507
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
  603       2.203724969354e+03       2.066637847549e+01       7.844928285961e-02       2.913213678310e+01       1.499103729042e-08       4.316457323382e-06      -7.205749581016e-07 
  604       2.194683126780e+03       2.096801923875e+01       7.853007508650e-02       2.887739917997e+01       1.495316440878e-08       4.377258314997e-06      -7.318282525950e-07 
  605       2.185642679931e+03       2.127041089206e+01       7.860959638580e-02       2.859066795859e+01       1.491544959570e-08       4.438432469799e-06      -7.429729178892e-07 
  606       2.176608513360e+03       2.157343060211e+01       7.868786673185e-02       2.827197125099e+01       1.487789200533e-08       4.499952983482e-06      -7.540097222130e-07 
  607       2.167585570068e+03       2.187695395250e+01       7.876490645198e-02       2.792134056547e+01       1.484049054011e-08       4.561792501503e-06      -7.649394806659e-07 
  608       2.158578851724e+03       2.218085493730e+01       7.884073622806e-02       2.753881080452e+01       1.480324384624e-08       4.623923114559e-06      -7.757630557036e-07 
  609       2.149593418901e+03       2.248500595473e+01       7.891537709799e-02       2.712442028278e+01       1.476615030909e-08       4.686316354047e-06      -7.864813576261e-07 
  610       2.140634391299e+03       2.278927780069e+01       7.898885045729e-02       2.667821074490e+01       1.472920804857e-08       4.748943187517e-06      -7.970953450667e-07 
  611       2.131706947973e+03       2.309353966240e+01       7.906117806054e-02       2.620022738356e+01       1.469241491450e-08       4.811774014096e-06      -8.076060254835e-07 
  612       2.122816327561e+03       2.339765911198e+01       7.913238202296e-02       2.569051885729e+01       1.465576848191e-08       4.874778659912e-06      -8.180144556524e-07 
  613       2.113967828512e+03       2.370150210008e+01       7.920248482191e-02       2.514913730850e+01       1.461926604630e-08       4.937926373493e-06      -8.283217421615e-07 
  614       2.105166809314e+03       2.400493294944e+01       7.927150929843e-02       2.457613838131e+01       1.458290461892e-08       5.001185821156e-06      -8.385290419082e-07 
  615       2.096418688720e+03       2.430781434854e+01       7.933947865874e-02       2.397158123957e+01       1.454668092194e-08       5.064525082381e-06      -8.486375625968e-07 
  616       2.087728945977e+03       2.461000734518e+01       7.940641647577e-02       2.333552858471e+01       1.451059138361e-08       5.127911645166e-06      -8.586485632393e-07 
  617       2.079103121050e+03       2.491137134007e+01       7.947234669071e-02       2.266804667369e+01       1.447463213342e-08       5.191312401376e-06      -8.685633546566e-07 
  618       2.070546814857e+03       2.521176408043e+01       7.953729361450e-02       2.196920533695e+01       1.443879899716e-08       5.254693642063e-06      -8.783832999826e-07 
  619       2.062065689489e+03       2.551104165364e+01       7.960128192935e-02       2.123907799633e+01       1.440308749201e-08       5.318021052789e-06      -8.881098151694e-07 
  620       2.053665468441e+03       2.580905848079e+01       7.966433669030e-02       2.047774168294e+01       1.436749282151e-08       5.381259708919e-06      -8.977443694943e-07 
  621       2.045351936839e+03       2.610566731028e+01       7.972648332672e-02       1.968527705519e+01       1.433200987060e-08       5.444374070906e-06      -9.072884860692e-07 
  622       2.037130350785e+03       2.640073028189e+01       7.978774720985e-02       1.886182202080e+01       1.429663457935e-08       5.507334027145e-06      -9.167430817545e-07 
  623       2.029003649730e+03       2.669415241632e+01       7.984815234131e-02       1.800773394631e+01       1.426136814540e-08       5.570133265506e-06      -9.261064603727e-07 
  624       2.020974202672e+03       2.698584889749e+01       7.990772263691e-02       1.712343128290e+01       1.422621300787e-08       5.632771537048e-06      -9.353762500930e-07 
  625       2.013044395298e+03       2.727573407015e+01       7.996648235918e-02       1.620934034055e+01       1.419117148355e-08       5.695248667398e-06      -9.445500575820e-07 
  626       2.005216630023e+03       2.756372143696e+01       8.002445611881e-02       1.526589532264e+01       1.415624576431e-08       5.757564557618e-06      -9.536254679035e-07 
  627       1.997493326041e+03       2.784972365545e+01       8.008166887600e-02       1.429353836046e+01       1.412143791443e-08       5.819719185068e-06      -9.626000444183e-07 
  628       1.989876919363e+03       2.813365253509e+01       8.013814594186e-02       1.329271954769e+01       1.408674986801e-08       5.881712604285e-06      -9.714713286845e-07 
  629       1.982369862866e+03       2.841541903434e+01       8.019391297981e-02       1.226389697499e+01       1.405218342623e-08       5.943544947847e-06      -9.802368403565e-07 
  630       1.974974626338e+03       2.869493325763e+01       8.024899600696e-02       1.120753676447e+01       1.401774025470e-08       6.005216427260e-06      -9.888940770848e-07 
  631       1.967693696518e+03       2.897210445242e+01       8.030342139550e-02       1.012411310425e+01       1.398342188070e-08       6.066727333832e-06      -9.974405144151e-07 
  632       1.960529577145e+03       2.924684100624e+01       8.035721587407e-02       9.014108282993e+00       1.394922969049e-08       6.128078039559e-06      -1.005873605687e-06 
  633       1.953484789001e+03       2.951905044370e+01       8.041040652918e-02       7.878012724394e+00       1.391516492651e-08       6.189268998015e-06      -1.014190781933e-06 
  634       1.946561869955e+03       2.978863942352e+01       8.046302080660e-02       6.716325021740e+00       1.388122868459e-08       6.250300745237e-06      -1.022389451778e-06 
  635       1.939763375009e+03       3.005551373558e+01       8.051508651270e-02       5.529551972419e+00       1.384742191120e-08       6.311173900622e-06      -1.030467001336e-06 
  636       1.933091876341e+03       3.031957829792e+01       8.056663181589e-02       4.318208612453e+00       1.381374540056e-08       6.371889167823e-06      -1.038420794108e-06 
  637       1.926549963351e+03       3.058073715380e+01       8.061768524801e-02       3.082818251023e+00       1.378019979184e-08       6.432447335652e-06      -1.046248170884e-06 
  638       1.920140242705e+03       3.083889346871e+01       8.066827570567e-02       1.823912504990e+00       1.374678556624e-08       6.492849278976e-06      -1.053946449636e-06 
  639       1.913865338379e+03       3.109394952743e+01       8.071843245167e-02       5.420313334306e-01       1.371350304414e-08       6.553095959631e-06      -1.061512925417e-06 
  640       1.907727891704e+03       3.134580673099e+01       8.076818511642e-02      -7.622769278463e-01       1.368035238218e-08       6.613188427328e-06      -1.068944870260e-06 
  641       1.901730561411e+03       3.159436559380e+01       8.081756369926e-02      -2.088455531768e+00       1.364733357030e-08       6.673127820569e-06      -1.076239533075e-06 
  642       1.895876023676e+03       3.183952574061e+01       8.086659856990e-02      -3.435939285472e+00       1.361444642879e-08       6.732915367557e-06      -1.083394139543e-06 
  643       1.890166972162e+03       3.208118590353e+01       8.091532046980e-02      -4.804154515783e+00       1.358169060533e-08       6.792552387124e-06      -1.090405892018e-06 
  644       1.884606118068e+03       3.231924391914e+01       8.096376051353e-02      -6.192519034685e+00       1.354906557194e-08       6.852040289648e-06      -1.097271969416e-06 
  645       1.879196190167e+03       3.255359672542e+01       8.101195019022e-02      -7.600442104794e+00       1.351657062200e-08       6.911380577978e-06      -1.103989527121e-06 
  646       1.873939934860e+03       3.278414035887e+01       8.105992136486e-02      -9.027324404833e+00       1.348420486717e-08       6.970574848369e-06      -1.110555696874e-06 
  647       1.868840116210e+03       3.301076995147e+01       8.110770627979e-02      -1.047255799511e+01       1.345196723435e-08       7.029624791410e-06      -1.116967586671e-06 
  648       1.863899515995e+03       3.323337972776e+01       8.115533755599e-02      -1.193552628297e+01       1.341985646254e-08       7.088532192961e-06      -1.123222280660e-06 
  649       1.859120933748e+03       3.345186300183e+01       8.120284819456e-02      -1.341560398832e+01       1.338787109976e-08       7.147298935091e-06      -1.129316839036e-06 
  650       1.854507186802e+03       3.366611217438e+01       8.125027157803e-02      -1.491215710905e+01       1.335600949990e-08       7.205926997022e-06      -1.135248297935e-06 
  651       1.850061110339e+03       3.387601872974e+01       8.129764147180e-02      -1.642454288651e+01       1.332426981956e-08       7.264418456072e-06      -1.141013669331e-06 
  652       1.845785557426e+03       3.408147323291e+01       8.134499202552e-02      -1.795210977103e+01       1.329265001482e-08       7.322775488606e-06      -1.146609940931e-06 
  653       1.841683399070e+03       3.428236532656e+01       8.139235777445e-02      -1.949419738736e+01       1.326114783813e-08       7.381000370987e-06      -1.152034076070e-06 
  654       1.837757524252e+03       3.447858372809e+01       8.143977364089e-02      -2.105013650012e+01       1.322976083497e-08       7.439095480531e-06      -1.157283013604e-06 
  655       1.834010839980e+03       3.467001622666e+01       8.148727493553e-02      -2.261924897934e+01       1.319848634067e-08       7.497063296465e-06      -1.162353667805e-06 
  656       1.830446271330e+03       3.485654968021e+01       8.153489735888e-02      -2.420084776587e+01       1.316732147708e-08       7.554906400888e-06      -1.167242928257e-06 
  657       1.827066761490e+03       3.503807001247e+01       8.158267700261e-02      -2.579423683689e+01       1.313626314931e-08       7.612627479740e-06      -1.171947659748e-06 
  658       1.823875271807e+03       3.521446221003e+01       8.163065035100e-02      -2.739871117137e+01       1.310530804238e-08       7.670229323763e-06      -1.176464702165e-06 
  659       1.820874781828e+03       3.538561031935e+01       8.167885428225e-02      -2.901355671556e+01       1.307445261789e-08       7.727714829479e-06      -1.180790870388e-06 
  660       1.818068289349e+03       3.555139744379e+01       8.172732606995e-02      -3.063805034844e+01       1.304369311062e-08       7.785087000161e-06      -1.184922954181e-06 
  661       1.815458231672e+03       3.571172224063e+01       8.177609995197e-02      -3.227148484167e+01       1.301302652817e-08       7.842346444567e-06      -1.188858528086e-06 
  662       1.813044735299e+03       3.586654881751e+01       8.182519675148e-02      -3.391324441353e+01       1.298245370519e-08       7.899483780268e-06      -1.192598410736e-06 
  663       1.810827327730e+03       3.601585793042e+01       8.187463402981e-02      -3.556273077276e+01       1.295197637675e-08       7.956486981325e-06      -1.196144286562e-06 
  664       1.808805512639e+03       3.615963058488e+01       8.192442949865e-02      -3.721933824740e+01       1.292159618564e-08       8.013343856822e-06      -1.199497903689e-06 
  665       1.806978769757e+03       3.629784803752e+01       8.197460102044e-02      -3.888245375706e+01       1.289131468047e-08       8.070042049796e-06      -1.202661074491e-06 
  666       1.805346554762e+03       3.643049179763e+01       8.202516660886e-02      -4.055145678527e+01       1.286113331391e-08       8.126569036144e-06      -1.205635676159e-06 
