# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:(.)rho_dcdm           16:gr.fac. D             17:gr.fac. f          
       1.636762915253e+07       2.821201676457e-12       2.831597880868e-02       5.780651509326e+08       1.409909095966e+04       8.614008765029e-04       2.307687063146e+11       1.634806834631e-02       1.974796205541e+17       1.092946538292e+13       5.845236434210e+13       3.760732865345e-08       1.366102578280e+17       3.341593187228e+17       5.851087521731e+10       2.004403323338e-04       1.999854529693e+00 
       1.625385213918e+07       2.860835366049e-12       2.851418036335e-02       5.700568399053e+08       1.409909076146e+04       8.674306726371e-04       2.291645506327e+11       1.646249768352e-02       1.920456159519e+17       1.070312269327e+13       5.724185084503e+13       3.760732865345e-08       1.328511824982e+17       3.249648007228e+17       5.729914999503e+10       2.032561126162e-04       1.999853511571e+00 
       1.614086602860e+07       2.901025840318e-12       2.871376918301e-02       5.621594760403e+08       1.409909056187e+04       8.735026772037e-04       2.275715459834e+11       1.657772792578e-02       1.867611376821e+17       1.048146742476e+13       5.605640635534e+13       3.760732865345e-08       1.291955448335e+17       3.160232765019e+17       5.611251887421e+10       2.061114474410e-04       1.999852486324e+00 
       1.602866532296e+07       2.941780920918e-12       2.891475497745e-02       5.543715222556e+08       1.409909036089e+04       8.796171856598e-04       2.259896148520e+11       1.669376467800e-02       1.816220712613e+17       1.026440250372e+13       5.489551170898e+13       3.760732865345e-08       1.256404985620e+17       3.073277846879e+17       5.495046217115e+10       2.090068924180e-04       1.999851453903e+00 
       1.591724456265e+07       2.983108539378e-12       2.911714752554e-02       5.466914627642e+08       1.409909015849e+04       8.857744955307e-04       2.244186802627e+11       1.681061358433e-02       1.766244154232e+17       1.005183286681e+13       5.375865849348e+13       3.760732865345e-08       1.221832757323e+17       2.988715554593e+17       5.381247096444e+10       2.119430109606e-04       1.999850414258e+00 
       1.580659832599e+07       3.025016738640e-12       2.932095666802e-02       5.391178027796e+08       1.409908995468e+04       8.919749064241e-04       2.228586657748e+11       1.692828032840e-02       1.717642790035e+17       9.843665419425e+12       5.264534882529e+13       3.760732865345e-08       1.188211845580e+17       2.906480052739e+17       5.269804687216e+10       2.149203743957e-04       1.999849367338e+00 
       1.569672122901e+07       3.067513674632e-12       2.952619232383e-02       5.316490682239e+08       1.409908974945e+04       8.982187200452e-04       2.213094954790e+11       1.704677063361e-02       1.670378779105e+17       9.639808994855e+12       5.155509513172e+13       3.760732865345e-08       1.155516073221e+17       2.826507317434e+17       5.160670183355e+10       2.179395620748e-04       1.999848313091e+00 
       1.558760792516e+07       3.110607617848e-12       2.973286447195e-02       5.242838054420e+08       1.409908954278e+04       9.045062402110e-04       2.197710939936e+11       1.716609026340e-02       1.624415321780e+17       9.440174314418e+12       5.048741993743e+13       3.760732865345e-08       1.123719983386e+17       2.748735086488e+17       5.053795789532e+10       2.210011614865e-04       1.999847251468e+00 
       1.547925310505e+07       3.154306954961e-12       2.994098316958e-02       5.170205809178e+08       1.409908933466e+04       9.108377728652e-04       2.182433864610e+11       1.728624502151e-02       1.579716631011e+17       9.244673948335e+12       4.944185565529e+13       3.760732865345e-08       1.092798819706e+17       2.673102810926e+17       4.949134700229e+10       2.241057683711e-04       1.999846182416e+00 
       1.537165149620e+07       3.198620190454e-12       3.015055853757e-02       5.098579809956e+08       1.409908912508e+04       9.172136260931e-04       2.167262985437e+11       1.740724075233e-02       1.536247904490e+17       9.053222277446e+12       4.841794438162e+13       3.760732865345e-08       1.062728507029e+17       2.599551607850e+17       4.846641079242e+10       2.272539868361e-04       1.999845105883e+00 
       1.526479786279e+07       3.243555948276e-12       3.036160077318e-02       5.027946116050e+08       1.409908891404e+04       9.236341101364e-04       2.152197564214e+11       1.752908334110e-02       1.493975297559e+17       8.865735455712e+12       4.741523769567e+13       3.760732865345e-08       1.033485632672e+17       2.528024214590e+17       4.746270039607e+10       2.304464294741e-04       1.999844021817e+00 
       1.515868700537e+07       3.289122973516e-12       3.057412013914e-02       4.958290979891e+08       1.409908870152e+04       9.300995374088e-04       2.137236867864e+11       1.765177871426e-02       1.452865896856e+17       8.682131373493e+12       4.643329646318e+13       3.760732865345e-08       1.005047428195e+17       2.458464944127e+17       4.647977623942e+10       2.336837174816e-04       1.999842930165e+00 
       1.505331376067e+07       3.335330134109e-12       3.078812697277e-02       4.889600844376e+08       1.409908848751e+04       9.366102225105e-04       2.122380168411e+11       1.777533283970e-02       1.412887694686e+17       8.502329621593e+12       4.547169064412e+13       3.760732865345e-08       9.773917516724e+16       2.390819641733e+17       4.551720785197e+10       2.369664807800e-04       1.999841830875e+00 
       1.494867300129e+07       3.382186422561e-12       3.100363168778e-02       4.821862340224e+08       1.409908827201e+04       9.431664822442e-04       2.107626742937e+11       1.789975172707e-02       1.374009564105e+17       8.326251456039e+12       4.452999910432e+13       3.760732865345e-08       9.504970704511e+16       2.325035642807e+17       4.457457367800e+10       2.402953581382e-04       1.999840723892e+00 
       1.484475963546e+07       3.429700957695e-12       3.122064476338e-02       4.755062283375e+08       1.409908805500e+04       9.497686356299e-04       2.092975873548e+11       1.802504142805e-02       1.336201234682e+17       8.153819763601e+12       4.360780943105e+13       3.760732865345e-08       9.243424443891e+16       2.261061731878e+17       4.365146089194e+10       2.436709972967e-04       1.999839609163e+00 
       1.474156860684e+07       3.477882986432e-12       3.143917675879e-02       4.689187672426e+08       1.409908783646e+04       9.564170039208e-04       2.078426847342e+11       1.815120803667e-02       1.299433268932e+17       7.984959028016e+12       4.270471775239e+13       3.760732865345e-08       8.989075095492e+16       2.198848102723e+17       4.274746521761e+10       2.470940550937e-04       1.999838486634e+00 
       1.463909489421e+07       3.526741885581e-12       3.165923830056e-02       4.624225686098e+08       1.409908761640e+04       9.631119106190e-04       2.063978956373e+11       1.827825768961e-02       1.263677039392e+17       7.819595296916e+12       4.182032856038e+13       3.760732865345e-08       8.741724623443e+16       2.138346319596e+17       4.186219075113e+10       2.505651975927e-04       1.999837356250e+00 
       1.453733351125e+07       3.576287163675e-12       3.188084009525e-02       4.560163680740e+08       1.409908739480e+04       9.698536814908e-04       2.049631497616e+11       1.840619656645e-02       1.228904706336e+17       7.657656149445e+12       4.095425453776e+13       3.760732865345e-08       8.501180441180e+16       2.079509279514e+17       4.099524978755e+10       2.540851002124e-04       1.999836217956e+00 
       1.443627950633e+07       3.626528462809e-12       3.210399292220e-02       4.496989187872e+08       1.409908717165e+04       9.766426445831e-04       2.035383772932e+11       1.853503089003e-02       1.195089196100e+17       7.499070664537e+12       4.010611638841e+13       3.760732865345e-08       8.267255261506e+16       2.022291175583e+17       4.014626265106e+10       2.576544478576e-04       1.999835071698e+00 
       1.433592796222e+07       3.677475560526e-12       3.232870763532e-02       4.434689911753e+08       1.409908694693e+04       9.834791302390e-04       2.021235089034e+11       1.866476692671e-02       1.162204179996e+17       7.343769389859e+12       3.927554267120e+13       3.760732865345e-08       8.039766950760e+16       1.966647461341e+17       3.931485752872e+10       2.612739350529e-04       1.999833917418e+00 
       1.423627399588e+07       3.729138371714e-12       3.255499516672e-02       4.373253726994e+08       1.409908672065e+04       9.903634711138e-04       2.007184757458e+11       1.879541098670e-02       1.130224053819e+17       7.191684311393e+12       3.846216963729e+13       3.760732865345e-08       7.818538387016e+16       1.912534816067e+17       3.850067030760e+10       2.649442660773e-04       1.999832755062e+00 
       1.413731275819e+07       3.781526950537e-12       3.278286652130e-02       4.312668676190e+08       1.409908649277e+04       9.972960021916e-04       1.993232094523e+11       1.892696942435e-02       1.099123917909e+17       7.042748823653e+12       3.766564107090e+13       3.760732865345e-08       7.603397322174e+16       1.859911111059e+17       3.770334441532e+10       2.686661551015e-04       1.999831584572e+00 
       1.403903943378e+07       3.834651492391e-12       3.301233278398e-02       4.252922967600e+08       1.409908626331e+04       1.004277060801e-03       1.979376421300e+11       1.905944863846e-02       1.068879557766e+17       6.896897700510e+12       3.688560813324e+13       3.760732865345e-08       7.394176247844e+16       1.808735376834e+17       3.692253066391e+10       2.724403263270e-04       1.999830405892e+00 
       1.394144924072e+07       3.888522335888e-12       3.324340511608e-02       4.194004972847e+08       1.409908603224e+04       1.011306986633e-03       1.965617063581e+11       1.919285507262e-02       1.039467425192e+17       6.754067066629e+12       3.612172920977e+13       3.760732865345e-08       7.190712264932e+16       1.758967771227e+17       3.615788709687e+10       2.762675141265e-04       1.999829218965e+00 
       1.384453743034e+07       3.943149964867e-12       3.347609475895e-02       4.135903224658e+08       1.409908579955e+04       1.018386121754e-03       1.951953351844e+11       1.932719521547e-02       1.010864619962e+17       6.614194369495e+12       3.537366976058e+13       3.760732865345e-08       6.992846956799e+16       1.710569548374e+17       3.540907883942e+10       2.801484631869e-04       1.999828023732e+00 
       1.374829928695e+07       3.998545010436e-12       3.371041302853e-02       4.078606414630e+08       1.409908556523e+04       1.025514810628e-03       1.938384621222e+11       1.946247560105e-02       9.830488719905e+16       6.477218352019e+12       3.464110217386e+13       3.760732865345e-08       6.800426265926e+16       1.663503028546e+17       3.467577795181e+10       2.840839286542e-04       1.999826820136e+00 
       1.365273012768e+07       4.054718253035e-12       3.394637132442e-02       4.022103391029e+08       1.409908532927e+04       1.032693400127e-03       1.924910211468e+11       1.959870280913e-02       9.559985239936e+16       6.343079025708e+12       3.392370562248e+13       3.760732865345e-08       6.613300373957e+16       1.617731568812e+17       3.395766328577e+10       2.880746762805e-04       1.999825608118e+00 
